SCHOOL_NUMBER,ELIGIBLE_TO_GRADUATE_COUNT,GRADUATED_COUNT,ELIGIBLE_GRADUATION_RATE_PCT,HONOURS_COUNT,HONOURS_PERCENT
6363022,109.01754385964912,104.80701754385964,95.7719298245614,54.68421052631579,48.87719298245614
6396767,12.545454545454545,11.545454545454545,92.72727272727273,9.454545454545455,76.36363636363636
6398007,47.12,41.2,89.66,18.14,40.12
6464010,84.89473684210526,79.05263157894737,92.36842105263158,45.80701754385965,52.29824561403509
6715002,164.78571428571428,161.5857142857143,97.3,79.17142857142858,42.6
6715008,83.16923076923077,81.95384615384616,98.23076923076923,39.61538461538461,43.04615384615385
6715016,10.0,7.0,70.0,1.0,10.0
6777002,82.33333333333333,79.4,95.85,40.56666666666667,45.733333333333334
6799203,10.0,7.0,70.0,1.0,10.0
6868000,10.666666666666666,7.666666666666667,72.0,4.0,37.333333333333336
6868001,99.16666666666667,93.3,92.91666666666667,49.85,46.96666666666667
6868002,77.91666666666667,74.18333333333334,94.51666666666667,35.516666666666666,43.166666666666664
6868007,53.16279069767442,51.04651162790697,96.25581395348837,20.930232558139537,39.46511627906977
6868010,163.85245901639345,159.72131147540983,96.60655737704919,96.04918032786885,55.131147540983605
6868011,62.1,55.63333333333333,88.55,20.983333333333334,32.333333333333336
6868013,75.52727272727273,71.36363636363636,93.18181818181819,37.32727272727273,47.67272727272727
6868015,105.98360655737704,103.0,96.04918032786885,55.08196721311475,50.278688524590166
6896256,18.767441860465116,18.3953488372093,98.16279069767442,10.046511627906977,53.51162790697674
6896650,16.914285714285715,14.914285714285715,90.08571428571429,3.257142857142857,19.685714285714287
6896730,12.555555555555555,12.222222222222221,96.66666666666667,9.222222222222221,70.88888888888889
6899114,45.98,31.68,67.9,13.78,29.28
6899165,34.51020408163265,25.510204081632654,72.9795918367347,6.816326530612245,19.612244897959183
6969012,122.12698412698413,116.15873015873017,94.33333333333333,51.142857142857146,39.666666666666664
6969014,94.67213114754098,91.09836065573771,96.39344262295081,45.85245901639344,47.26229508196721
699069,10.0,10.0,100.0,0.0,0.0
699127,12.25,12.25,100.0,2.375,19.375
6999094,26.806451612903224,21.903225806451612,79.6774193548387,8.290322580645162,29.032258064516128
7070001,130.04285714285714,123.47142857142858,93.31428571428572,46.42857142857143,31.814285714285713
7070005,19.5,18.818181818181817,96.3409090909091,7.2272727272727275,36.11363636363637
7097045,10.5,7.0,67.5,0.5,5.0
7097490,10.0,7.5,75.0,2.0,20.0
7099041,14.285714285714286,13.428571428571429,94.85714285714286,0.42857142857142855,2.4285714285714284
7171040,154.31428571428572,148.4,95.38571428571429,66.94285714285714,36.8
7171041,99.97101449275362,95.91304347826087,95.28985507246377,49.05797101449275,45.17391304347826
7171054,99.578125,97.28125,97.265625,50.625,45.140625
7196327,12.666666666666666,12.666666666666666,100.0,8.5,68.33333333333333
7198008,28.653846153846153,26.634615384615383,93.5576923076923,10.211538461538462,36.11538461538461
7272010,119.765625,116.140625,96.8125,48.78125,36.9375
7272012,121.92063492063492,118.80952380952381,97.61904761904762,48.111111111111114,36.58730158730159
7296335,16.5,16.5,100.0,11.63888888888889,72.44444444444444
7324012,177.18333333333334,167.6,94.2,90.73333333333333,48.45
7324014,21.84,21.76,99.68,12.16,55.6
7324035,26.436363636363637,25.436363636363637,96.21818181818182,10.090909090909092,37.054545454545455
7324043,83.73913043478261,79.73913043478261,94.8695652173913,22.652173913043477,25.652173913043477
7324044,122.95384615384616,117.61538461538461,95.0923076923077,42.44615384615385,30.369230769230768
7324045,94.83050847457628,91.03389830508475,96.01694915254237,47.40677966101695,47.49152542372882
7324048,22.346153846153847,21.01923076923077,94.17307692307692,7.903846153846154,35.30769230769231
7324055,84.63333333333334,79.68333333333334,93.66666666666667,33.31666666666667,37.516666666666666
7324057,97.44067796610169,93.83050847457628,95.45762711864407,48.54237288135593,47.440677966101696
7324070,18.8,18.333333333333332,97.0,7.2,36.46666666666667
7326005,27.574074074074073,26.12962962962963,94.42592592592592,10.685185185185185,40.05555555555556
7373080,14.368421052631579,13.736842105263158,96.0,5.157894736842105,38.578947368421055
7396194,34.62,34.24,98.82,21.98,63.98
7396280,17.54054054054054,16.89189189189189,96.8108108108108,8.243243243243244,47.4054054054054
7399042,16.96551724137931,14.827586206896552,87.82758620689656,2.2758620689655173,14.068965517241379
7399103,30.346938775510203,21.591836734693878,73.63265306122449,4.571428571428571,15.489795918367347
7429015,25.322033898305083,22.593220338983052,89.49152542372882,7.203389830508475,28.796610169491526
7430010,13.2,9.2,71.8,0.6,4.2
7430015,14.166666666666666,12.666666666666666,90.16666666666667,3.5,23.5
7430016,21.647058823529413,21.137254901960784,97.33333333333333,5.666666666666667,24.96078431372549
7474018,11.142857142857142,11.142857142857142,100.0,5.0,46.0
7474019,13.75,11.25,81.75,3.75,27.75
7496333,22.304347826086957,22.23913043478261,99.73913043478261,21.065217391304348,93.3695652173913
7496828,11.25,9.5,84.5,3.5,30.75
7575000,14.642857142857142,12.071428571428571,80.28571428571429,2.0,12.714285714285714
7575014,117.28205128205128,108.74358974358974,91.15384615384616,42.05128205128205,30.923076923076923
7575022,77.70967741935483,72.7741935483871,93.58064516129032,22.129032258064516,25.870967741935484
7575033,97.44444444444444,94.66666666666667,97.22222222222223,34.55555555555556,34.44444444444444
7575034,92.92307692307692,87.42307692307692,93.57692307692308,35.42307692307692,35.07692307692308
7575035,67.33333333333333,61.629629629629626,91.25925925925925,23.51851851851852,31.296296296296298
7575036,87.71428571428571,81.9047619047619,93.57142857142857,34.61904761904762,39.42857142857143
7599116,21.263157894736842,16.473684210526315,79.07894736842105,2.210526315789474,12.578947368421053
7599133,20.069767441860463,12.534883720930232,64.16279069767442,5.511627906976744,28.093023255813954
7832003,40.53448275862069,37.827586206896555,93.29310344827586,12.362068965517242,29.810344827586206
7876003,35.07017543859649,33.6140350877193,96.2280701754386,13.333333333333334,37.36842105263158
7897494,11.0,10.0,91.0,3.0,27.0
7965009,153.75,149.51470588235293,96.83823529411765,63.23529411764706,36.61764705882353
7965033,44.32692307692308,42.32692307692308,95.4423076923077,15.692307692307692,36.65384615384615
7965039,128.56666666666666,127.63333333333334,99.26666666666667,96.78333333333333,74.4
7966004,36.8,35.34285714285714,96.17142857142858,7.685714285714286,20.914285714285715
7979000,16.25,16.25,100.0,9.25,57.25
7979044,23.533333333333335,23.266666666666666,99.0,10.333333333333334,44.46666666666667
7996005,98.84615384615384,98.84615384615384,100.0,81.34615384615384,81.4423076923077
7996006,91.0,90.77358490566037,99.79245283018868,67.64150943396227,73.39622641509433
7996017,27.9,27.25,97.525,19.675,69.625
7996086,17.289473684210527,16.86842105263158,97.76315789473684,10.5,60.76315789473684
7996421,28.444444444444443,27.555555555555557,96.88888888888889,20.555555555555557,72.44444444444444
7996711,11.25,11.25,100.0,5.75,51.25
7996812,15.090909090909092,14.090909090909092,93.36363636363636,4.636363636363637,31.90909090909091
7999081,15.818181818181818,13.0,83.9090909090909,2.1363636363636362,12.772727272727273
7999145,11.5,11.5,100.0,8.0,69.5
807012,16.676470588235293,15.588235294117647,93.70588235294117,6.323529411764706,39.529411764705884
807013,114.39344262295081,109.73770491803279,95.62295081967213,56.26229508196721,47.78688524590164
807025,45.333333333333336,44.11764705882353,97.25490196078431,22.529411764705884,50.21568627450981
8181013,40.47457627118644,38.32203389830509,95.16949152542372,11.864406779661017,28.694915254237287
8280002,72.24324324324324,67.67567567567568,92.62162162162163,27.594594594594593,34.945945945945944
8280007,13.823529411764707,12.882352941176471,92.82352941176471,5.529411764705882,40.1764705882353
8282039,56.08695652173913,50.869565217391305,88.91304347826087,26.73913043478261,45.26086956521739
8288006,33.16949152542373,28.440677966101696,86.8135593220339,9.711864406779661,31.677966101694917
8288024,108.74285714285715,98.0,89.18571428571428,37.42857142857143,30.15714285714286
8288025,10.0,10.0,100.0,4.0,40.0
8296183,13.846153846153847,13.846153846153847,100.0,9.0,65.92307692307692
8298009,15.628571428571428,12.571428571428571,79.62857142857143,3.2857142857142856,20.82857142857143
8321004,83.23809523809524,78.9047619047619,93.7936507936508,40.698412698412696,44.888888888888886
8383035,167.81428571428572,161.95714285714286,95.47142857142858,80.37142857142857,42.18571428571428
8389002,36.57692307692308,35.46153846153846,96.71153846153847,15.51923076923077,43.07692307692308
8389010,22.4,21.24,95.38,7.72,36.62
8396240,16.128205128205128,16.128205128205128,100.0,12.487179487179487,76.58974358974359
8396713,16.642857142857142,14.035714285714286,84.82142857142857,11.5,69.25
8396714,15.636363636363637,13.454545454545455,87.63636363636364,12.818181818181818,83.36363636363636
8484012,15.935483870967742,14.451612903225806,91.38709677419355,5.354838709677419,34.83870967741935
8585018,39.067796610169495,37.91525423728814,96.7457627118644,12.796610169491526,32.03389830508475
8585026,24.879310344827587,23.43103448275862,93.67241379310344,6.672413793103448,25.53448275862069
886006,12.5,10.5,83.75,5.25,41.5
886007,65.63157894736842,62.94736842105263,95.49122807017544,25.105263157894736,39.333333333333336
886018,19.073170731707318,19.0,99.51219512195122,10.682926829268293,55.926829268292686
898001,15.227272727272727,14.227272727272727,93.31818181818181,6.090909090909091,40.31818181818182
9156002,21.36842105263158,20.87719298245614,97.63157894736842,7.842105263157895,36.10526315789474
9156007,24.30909090909091,22.90909090909091,93.67272727272727,11.763636363636364,47.10909090909091
9156008,68.91666666666667,65.75,95.04166666666667,24.166666666666668,33.041666666666664
9191023,46.186440677966104,44.69491525423729,96.54237288135593,17.25423728813559,36.33898305084746
9191024,63.666666666666664,62.0,97.58333333333333,35.333333333333336,52.333333333333336
9196232,11.636363636363637,11.636363636363637,100.0,10.0,86.0909090909091
9199085,44.679245283018865,33.490566037735846,74.56603773584905,16.754716981132077,37.924528301886795
9199187,15.5,14.5,94.41666666666667,1.5,9.333333333333334
9199207,13.333333333333334,13.333333333333334,100.0,2.0,15.0
9199209,10.0,10.0,100.0,0.0,0.0
9292007,19.692307692307693,13.884615384615385,67.92307692307692,1.0769230769230769,6.730769230769231
9292013,15.714285714285714,13.0,82.85714285714286,0.8571428571428571,6.428571428571429
9339006,24.307692307692307,22.23076923076923,91.23076923076923,10.153846153846153,41.46153846153846
9343092,13.5,13.0,96.2,8.1,61.0
9346017,12.875,12.875,100.0,11.125,86.25
9357012,10.0,10.0,100.0,7.0,70.0
9361060,20.0,19.558139534883722,98.30232558139535,11.162790697674419,55.674418604651166
9368001,12.0,12.0,100.0,9.0,75.0
9393002,21.42222222222222,19.533333333333335,90.6,8.666666666666666,38.77777777777778
9393004,10.75,10.75,100.0,9.5,88.25
9393005,23.03030303030303,22.636363636363637,97.75757575757575,11.06060606060606,43.666666666666664
9393006,10.0,10.0,100.0,9.0,90.0
