SCHOOL_NUMBER,ELIGIBLE_TO_GRAD_COUNT,GRAD_COUNT,GRADUATION_RATE,HONOURS_GRAD_COUNT,HONOURS_GRADUATION_RATE
05799140,15.895833333333334,13.833333333333334,87.41666666666667,2.2916666666666665,15.125
05817008,27.0,26.096774193548388,96.85483870967742,10.82258064516129,40.82258064516129
05831005,70.54054054054055,64.95945945945945,91.98648648648648,22.33783783783784,30.77027027027027
05898002,17.977272727272727,17.068181818181817,95.29545454545455,7.7727272727272725,42.45454545454545
05959008,107.28767123287672,103.68493150684931,96.67123287671232,37.87671232876713,34.465753424657535
05959011,38.55555555555556,37.333333333333336,97.11111111111111,13.777777777777779,35.458333333333336
05959027,19.12727272727273,18.072727272727274,93.9090909090909,6.636363636363637,34.054545454545455
05996252,10.0,9.0,90.0,3.0,30.0
06060015,172.64705882352942,161.87058823529412,92.83529411764705,66.70588235294117,33.32941176470588
06060039,14.821428571428571,14.464285714285714,98.39285714285714,8.607142857142858,59.82142857142857
06060060,12.80952380952381,12.238095238095237,95.66666666666667,5.904761904761905,45.095238095238095
06098006,20.34,17.74,87.32,6.96,33.92
06161000,11.125,9.0625,80.6875,2.0,17.9375
06161018,96.14285714285714,88.95238095238095,92.30952380952381,43.392857142857146,42.226190476190474
06161024,176.49295774647888,166.91549295774647,93.92957746478874,113.7605633802817,60.943661971830984
06161048,86.08974358974359,79.17948717948718,91.06410256410257,40.756410256410255,42.61538461538461
06161049,152.02469135802468,144.23456790123456,94.17283950617283,94.80246913580247,58.77777777777778
06161057,135.425,127.1125,93.35,81.5375,55.675
06161063,156.98809523809524,148.28571428571428,93.48809523809524,73.80952380952381,41.98809523809524
06161064,107.015625,101.4375,94.71875,60.734375,57.203125
06196008,115.77777777777777,115.44444444444444,99.55555555555556,106.66666666666667,92.0952380952381
06196010,39.80392156862745,39.568627450980394,99.25490196078431,31.686274509803923,79.13725490196079
06196021,52.85,52.53333333333333,99.36666666666666,41.68333333333333,79.05
06196084,64.23333333333333,63.25,98.58333333333333,48.11666666666667,74.73333333333333
06196341,56.65,55.1,97.18333333333334,33.2,59.21666666666667
06196427,11.0,10.0,91.0,8.0,73.0
06196868,16.6,16.133333333333333,98.0,14.333333333333334,87.06666666666666
06199146,20.068181818181817,18.022727272727273,90.36363636363636,4.818181818181818,26.09090909090909
06262000,11.0,10.0,91.0,1.0,9.0
06262013,209.04651162790697,193.1046511627907,91.36046511627907,91.11627906976744,39.55813953488372
06262033,80.6923076923077,74.67948717948718,91.84615384615384,30.91025641025641,36.07692307692308
06262038,110.28571428571429,103.57142857142857,94.38095238095238,64.80952380952381,54.57142857142857
06296461,11.0,10.666666666666666,97.0,7.666666666666667,69.33333333333333
06299042,18.64,14.12,77.44,1.24,7.4
06299043,15.555555555555555,11.333333333333334,77.61111111111111,2.638888888888889,19.02777777777778
06299164,19.428571428571427,13.547619047619047,72.76190476190476,3.8095238095238093,20.476190476190474
06363000,22.703703703703702,22.074074074074073,96.70370370370371,10.37037037037037,38.55555555555556
06363020,127.8395061728395,118.8641975308642,91.11111111111111,72.4074074074074,49.39506172839506
06363021,172.27027027027026,163.85135135135135,94.29729729729729,99.14864864864865,52.37837837837838
06363022,104.84057971014492,100.44927536231884,95.3623188405797,54.594202898550726,50.68115942028985
06396767,12.75,12.0,94.4375,10.3125,81.3125
06398007,47.21666666666667,42.15,91.15,19.433333333333334,42.516666666666666
06464010,82.66666666666667,77.0,92.57971014492753,46.289855072463766,54.57971014492754
06715002,166.18072289156626,162.51807228915663,97.13253012048193,84.09638554216868,45.024096385542165
06715008,81.42857142857143,79.98701298701299,98.01298701298701,40.4025974025974,44.90909090909091
06715016,10.0,7.0,70.0,1.0,10.0
06777002,79.15277777777777,76.70833333333333,96.54166666666667,40.458333333333336,48.416666666666664
06799203,10.0,7.0,70.0,1.0,10.0
06868000,11.666666666666666,8.666666666666666,74.33333333333333,4.0,34.0
06868001,102.1917808219178,95.38356164383562,92.24657534246575,53.75342465753425,48.41095890410959
06868002,75.30555555555556,71.93055555555556,95.05555555555556,35.986111111111114,45.791666666666664
06868007,47.75471698113208,45.79245283018868,95.81132075471699,19.18867924528302,40.77358490566038
06868010,161.6081081081081,157.17567567567568,96.20270270270271,97.72972972972973,57.33783783783784
06868011,60.69444444444444,54.80555555555556,89.40277777777777,22.208333333333332,35.43055555555556
06868013,75.6,71.50909090909092,93.27272727272727,37.4,47.74545454545454
06868015,104.97260273972603,101.45205479452055,95.53424657534246,55.78082191780822,51.24657534246575
06896256,18.846153846153847,18.46153846153846,98.15384615384616,10.307692307692308,54.82692307692308
06896650,16.341463414634145,14.634146341463415,91.53658536585365,3.731707317073171,24.414634146341463
06896730,14.6875,14.5,98.125,12.625,82.3125
06899114,44.721311475409834,32.73770491803279,72.85245901639344,14.737704918032787,32.59016393442623
06899165,34.51020408163265,25.510204081632654,72.9795918367347,6.816326530612245,19.612244897959183
06899308,21.4,17.6,81.7,8.1,36.6
06969012,118.57894736842105,112.92105263157895,94.60526315789474,51.973684210526315,41.14473684210526
06969014,92.55555555555556,89.08333333333333,96.40277777777777,45.30555555555556,47.833333333333336
06999094,26.825,22.775,83.15,9.375,33.45
06999123,10.0,10.0,100.0,4.0,40.0
07070001,126.70238095238095,120.5952380952381,93.82142857142857,48.20238095238095,34.17857142857143
07070005,18.865384615384617,18.23076923076923,96.51923076923077,7.211538461538462,37.78846153846154
07097045,11.333333333333334,6.333333333333333,57.666666666666664,0.3333333333333333,3.3333333333333335
07097490,10.0,7.5,75.0,2.0,20.0
07099041,14.285714285714286,13.428571428571429,94.85714285714286,0.42857142857142855,2.4285714285714284
07171040,150.5595238095238,145.48809523809524,96.02380952380952,67.1547619047619,38.45238095238095
07171041,96.07407407407408,92.07407407407408,95.28395061728395,48.60493827160494,47.55555555555556
07171054,100.81818181818181,98.64935064935065,97.42857142857143,54.03896103896104,48.01298701298701
07196327,12.11111111111111,12.11111111111111,100.0,8.666666666666666,72.88888888888889
07198008,31.96825396825397,29.984126984126984,93.95238095238095,12.873015873015873,39.38095238095238
07272010,116.8974358974359,113.76923076923077,97.23076923076923,50.55128205128205,39.80769230769231
07272012,117.8157894736842,115.07894736842105,97.89473684210526,50.276315789473685,40.18421052631579
07296335,16.0,16.0,100.0,11.4,73.175
07324012,169.48611111111111,161.27777777777777,94.875,90.88888888888889,51.65277777777778
07324014,22.17142857142857,22.0,99.37142857142857,14.428571428571429,64.82857142857142
07324035,25.044776119402986,23.98507462686567,95.65671641791045,9.537313432835822,37.04477611940298
07324043,83.73913043478261,79.73913043478261,94.8695652173913,22.652173913043477,25.652173913043477
07324044,125.51282051282051,120.46153846153847,95.6923076923077,45.88461538461539,32.11538461538461
07324045,98.29577464788733,94.69014084507042,96.36619718309859,50.71830985915493,48.985915492957744
07324048,21.70967741935484,20.596774193548388,95.14516129032258,7.419354838709677,33.88709677419355
07324055,83.13888888888889,78.68055555555556,94.22222222222223,34.65277777777778,40.125
07324057,97.7605633802817,94.02816901408451,95.67605633802818,51.38028169014085,50.690140845070424
07324070,18.8,18.333333333333332,97.0,7.2,36.46666666666667
07326005,26.359375,24.84375,93.515625,10.6875,41.828125
07373080,13.909090909090908,13.363636363636363,96.54545454545455,4.7272727272727275,35.77272727272727
07396194,33.9,33.53333333333333,98.86666666666666,22.516666666666666,67.03333333333333
07396280,17.044444444444444,16.355555555555554,96.17777777777778,8.11111111111111,48.86666666666667
07396916,17.88888888888889,17.11111111111111,95.77777777777777,11.222222222222221,63.0
07399042,16.55263157894737,14.552631578947368,88.28947368421052,3.3157894736842106,21.31578947368421
07399103,29.796610169491526,21.25423728813559,73.44067796610169,5.11864406779661,18.16949152542373
07429015,24.535211267605632,21.929577464788732,89.70422535211267,7.788732394366197,32.971830985915496
07430010,12.0,9.5,82.375,0.375,2.625
07430015,14.166666666666666,12.666666666666666,90.16666666666667,3.5,23.5
07430016,21.647058823529413,21.137254901960784,97.33333333333333,5.666666666666667,24.96078431372549
07474018,11.142857142857142,11.142857142857142,100.0,5.0,46.0
07474019,16.428571428571427,16.142857142857142,98.5,5.214285714285714,32.285714285714285
07496333,22.821428571428573,22.696428571428573,99.53571428571429,21.517857142857142,93.42857142857143
07496828,11.25,9.5,84.5,3.5,30.75
07575000,20.652173913043477,17.91304347826087,84.26086956521739,3.9130434782608696,16.782608695652176
07575014,137.58490566037736,127.73584905660377,91.49056603773585,56.283018867924525,34.54716981132076
07575022,77.70967741935483,72.7741935483871,93.58064516129032,22.129032258064516,25.870967741935484
07575033,97.44444444444444,94.66666666666667,97.22222222222223,34.55555555555556,34.44444444444444
07575034,92.92307692307692,87.42307692307692,93.57692307692308,35.42307692307692,35.07692307692308
07575035,67.33333333333333,61.629629629629626,91.25925925925925,23.51851851851852,31.296296296296298
07575036,87.71428571428571,81.9047619047619,93.57142857142857,34.61904761904762,39.42857142857143
07599116,21.263157894736842,16.473684210526315,79.07894736842105,2.210526315789474,12.578947368421053
07599133,19.717391304347824,12.543478260869565,65.69565217391305,5.282608695652174,27.108695652173914
07832003,38.18840579710145,35.79710144927536,93.92753623188406,12.18840579710145,31.956521739130434
07876003,33.869565217391305,32.43478260869565,96.15942028985508,13.014492753623188,37.79710144927536
07897494,11.0,10.0,91.0,3.0,27.0
07965009,150.4268292682927,146.3170731707317,96.82926829268293,65.2560975609756,39.09756097560975
07965033,42.0,40.26984126984127,95.93650793650794,15.555555555555555,38.333333333333336
07965039,122.86301369863014,121.75342465753425,99.04109589041096,92.45205479452055,73.41095890410959
07966004,36.91428571428571,35.457142857142856,96.17142857142858,7.685714285714286,20.885714285714286
07979000,15.142857142857142,15.142857142857142,100.0,7.714285714285714,50.42857142857143
07979044,22.615384615384617,22.46153846153846,99.42307692307692,10.192307692307692,45.92307692307692
07979047,16.666666666666668,15.666666666666666,93.66666666666667,6.0,36.333333333333336
07996005,99.8125,99.8125,100.0,83.3125,82.203125
07996006,91.453125,91.265625,99.828125,70.3125,75.984375
07996017,27.875,27.333333333333332,97.9375,20.6875,73.27083333333333
07996086,18.448979591836736,17.959183673469386,97.40816326530613,11.857142857142858,63.204081632653065
07996421,28.333333333333332,27.444444444444443,96.88888888888889,20.555555555555557,72.66666666666667
07996711,11.25,11.25,100.0,5.75,51.25
07996812,16.692307692307693,15.846153846153847,94.38461538461539,5.6923076923076925,33.80769230769231
07999081,16.133333333333333,13.7,85.93333333333334,3.2333333333333334,18.366666666666667
07999145,11.5,11.5,100.0,8.0,69.5
08181013,38.88732394366197,36.901408450704224,95.35211267605634,11.873239436619718,30.253521126760564
08280002,72.24324324324324,67.67567567567568,92.62162162162163,27.594594594594593,34.945945945945944
08280007,13.65,12.75,93.2,5.2,38.05
08282000,13.0,12.0,92.33333333333333,6.0,47.0
08282039,53.911764705882355,49.794117647058826,91.32352941176471,28.823529411764707,52.0
08288006,32.231884057971016,27.753623188405797,87.2463768115942,9.55072463768116,31.956521739130434
08288024,104.27380952380952,94.41666666666667,89.85714285714286,37.476190476190474,31.666666666666668
08288025,11.0,10.666666666666666,97.33333333333333,3.6666666666666665,32.666666666666664
08296183,13.31578947368421,13.31578947368421,100.0,9.421052631578947,72.21052631578948
08298009,15.5,12.631578947368421,80.86842105263158,3.263157894736842,20.894736842105264
08321004,80.26666666666667,76.09333333333333,93.93333333333334,40.586666666666666,47.10666666666667
08383035,163.97560975609755,158.15853658536585,95.5,79.58536585365853,43.08536585365854
08383044,17.8,16.2,91.4,5.8,32.0
08389002,34.682539682539684,33.58730158730159,96.68253968253968,15.079365079365079,44.36507936507937
08389010,22.490909090909092,21.21818181818182,94.87272727272727,7.872727272727273,36.92727272727273
08396240,16.51063829787234,16.51063829787234,100.0,13.085106382978724,78.36170212765957
08396713,16.605263157894736,14.131578947368421,85.3157894736842,11.526315789473685,69.39473684210526
08396714,16.272727272727273,14.090909090909092,88.0909090909091,13.454545454545455,83.81818181818181
08484012,15.764705882352942,14.411764705882353,92.1470588235294,5.9411764705882355,39.35294117647059
08585018,37.614285714285714,36.58571428571429,97.02857142857142,12.82857142857143,33.457142857142856
08585026,24.285714285714285,22.928571428571427,93.95714285714286,7.171428571428572,28.65714285714286
09156002,21.07246376811594,20.608695652173914,97.79710144927536,8.043478260869565,38.130434782608695
09156007,24.253731343283583,22.746268656716417,93.05970149253731,11.746268656716419,46.82089552238806
09156008,68.91666666666667,65.75,95.04166666666667,24.166666666666668,33.041666666666664
09191023,44.971830985915496,43.7887323943662,97.21126760563381,18.056338028169016,39.816901408450704
09191024,59.333333333333336,58.0,98.0,32.5,53.041666666666664
09196232,11.533333333333333,11.533333333333333,100.0,10.066666666666666,87.46666666666667
09199085,52.904761904761905,40.15873015873016,75.2063492063492,20.73015873015873,38.77777777777778
09199187,15.5,14.5,94.41666666666667,1.5,9.333333333333334
09199207,15.0,15.0,100.0,2.0,13.5
09199209,10.0,10.0,100.0,0.0,0.0
09292007,18.636363636363637,13.212121212121213,68.87878787878788,1.2121212121212122,7.666666666666667
09292013,15.714285714285714,13.0,82.85714285714286,0.8571428571428571,6.428571428571429
09339006,24.307692307692307,22.23076923076923,91.23076923076923,10.153846153846153,41.46153846153846
09343092,15.947368421052632,15.68421052631579,98.0,11.157894736842104,69.05263157894737
09346017,12.875,12.875,100.0,11.125,86.25
09357012,10.0,10.0,100.0,7.5,75.0
09361060,19.75,19.384615384615383,98.59615384615384,12.115384615384615,61.53846153846154
09368001,12.0,12.0,100.0,9.0,75.0
09393002,22.618181818181817,21.145454545454545,92.63636363636364,10.072727272727272,42.45454545454545
09393004,10.875,10.875,100.0,9.5,86.625
09393005,23.906976744186046,23.6046511627907,98.27906976744185,13.255813953488373,51.44186046511628
09393006,10.0,10.0,100.0,9.0,90.0
