,MINCODE,DISTRICT_NUMBER_x,NUM_OF_SCHOOLS_IN_DATA_LEVEL,TOTAL_CLASSES,CLASSES_WITH_ED_ASSIST,TOTAL_CLASSES_GREATER_30,AVG_CLASS_SIZE_K,AVG_CLASS_SIZE_1_3,AVG_CLASS_SIZE_4_7,AVG_CLASS_SIZE_8_12,SCHOOL_NUMBER,DISTRICT_NUMBER_y,GRADE_8,GRADE_9,GRADE_10,GRADE_11,GRADE_12
689,04242045,42.0,1,244.07692307692307,38.92307692307692,15.41093789930999,18.04641057474624,20.101066897347074,24.568234505862414,24.638461538461538,04242045,42.0,15629.0,14145.0,14590.0,14122.0,12086.0
690,04242046,42.0,1,4.0,4.0,9.171096345514952,21.62857142857143,21.657142857142855,21.642857142857142,21.811670730681904,04242046,42.0,7.0,0.0,0.0,0.0,0.0
691,04242052,42.0,1,23.692307692307693,22.23076923076923,9.171096345514952,18.884615384615383,21.599999999999998,26.500000000000004,21.780282519128885,04242052,42.0,0.0,0.0,0.0,0.0,0.0
692,04343002,43.0,1,7.3076923076923075,4.079429773051159,9.171096345514952,17.684615384615384,21.415384615384614,26.4,21.780282519128885,04343002,43.0,0.0,0.0,0.0,0.0,0.0
693,04343004,43.0,1,9.076923076923077,4.694814388435775,9.171096345514952,18.223076923076924,21.4,26.28461538461539,21.780282519128885,04343004,43.0,0.0,0.0,0.0,0.0,0.0
694,04343005,43.0,1,10.307692307692308,6.387122080743467,9.171096345514952,18.27692307692308,20.423076923076923,24.75384615384615,21.780282519128885,04343005,43.0,0.0,0.0,0.0,0.0,0.0
695,04343006,43.0,1,8.461538461538462,4.540968234589621,9.171096345514952,19.376923076923074,20.476923076923075,25.884615384615383,21.780282519128885,04343006,43.0,0.0,0.0,0.0,0.0,0.0
696,04343009,43.0,1,15.0,5.076923076923077,9.171096345514952,18.238461538461536,21.476923076923075,27.13076923076923,21.780282519128885,04343009,43.0,0.0,0.0,0.0,0.0,0.0
697,04343010,43.0,1,9.692307692307692,6.384615384615385,9.171096345514952,18.584615384615383,21.423076923076923,25.71538461538461,21.780282519128885,04343010,43.0,0.0,0.0,0.0,0.0,0.0
698,04343011,43.0,1,11.307692307692308,6.848660542281928,9.171096345514952,19.13076923076923,20.946153846153848,25.953846153846158,21.780282519128885,04343011,43.0,0.0,0.0,0.0,0.0,0.0
699,04343012,43.0,1,12.692307692307692,6.923076923076923,9.171096345514952,18.653846153846153,20.684615384615388,24.43846153846154,21.780282519128885,04343012,43.0,0.0,0.0,0.0,0.0,0.0
700,04343013,43.0,1,11.0,6.3076923076923075,9.171096345514952,19.43846153846154,21.553846153846152,26.684615384615388,21.780282519128885,04343013,43.0,0.0,0.0,0.0,0.0,0.0
701,04343014,43.0,1,6.0,15.032587049665077,9.17109634551495,20.0,18.3,25.5,21.780282519128885,04343014,43.0,0.0,0.0,0.0,0.0,0.0
702,04343015,43.0,1,5.0,15.032587049665077,9.17109634551495,20.0,21.8,24.5,21.780282519128885,04343015,43.0,0.0,0.0,0.0,0.0,0.0
703,04343017,43.0,1,14.923076923076923,7.851167238410012,9.171096345514952,19.72307692307692,21.74615384615385,28.023076923076925,21.780282519128885,04343017,43.0,0.0,0.0,0.0,0.0,0.0
704,04343018,43.0,1,20.076923076923077,8.615384615384615,9.171096345514952,19.669230769230772,21.976923076923075,26.984615384615385,21.780282519128885,04343018,43.0,0.0,0.0,0.0,0.0,0.0
705,04343019,43.0,1,17.615384615384617,5.002506696128082,9.171096345514952,18.846153846153847,21.56923076923077,26.307692307692307,21.780282519128885,04343019,43.0,0.0,0.0,0.0,0.0,0.0
706,04343020,43.0,1,16.153846153846153,5.384615384615385,9.171096345514952,19.47692307692308,22.184615384615388,27.638461538461534,21.780282519128885,04343020,43.0,0.0,0.0,0.0,0.0,0.0
707,04343021,43.0,1,13.307692307692308,5.769230769230769,9.171096345514952,18.807692307692307,21.507692307692306,24.261538461538464,21.780282519128885,04343021,43.0,0.0,0.0,0.0,0.0,0.0
708,04343022,43.0,1,9.153846153846153,5.848660542281928,9.171096345514952,18.04615384615385,20.53846153846154,25.95384615384615,21.780282519128885,04343022,43.0,0.0,0.0,0.0,0.0,0.0
709,04343023,43.0,1,6.461538461538462,4.543474930717704,9.171096345514952,19.323076923076922,21.592307692307696,24.23076923076923,21.780282519128885,04343023,43.0,0.0,0.0,0.0,0.0,0.0
710,04343024,43.0,1,56.92307692307692,12.461538461538462,3.0,18.04641057474624,20.101066897347074,28.676923076923078,28.46153846153846,04343024,43.0,6633.0,10.0,11.0,0.0,0.0
711,04343027,43.0,1,17.846153846153847,10.846153846153847,9.171096345514952,19.253846153846155,20.73076923076923,25.307692307692307,21.780282519128885,04343027,43.0,0.0,0.0,0.0,0.0,0.0
712,04343029,43.0,1,14.076923076923077,7.538461538461538,9.171096345514952,19.584615384615383,21.538461538461533,25.56153846153847,21.780282519128885,04343029,43.0,0.0,0.0,0.0,0.0,0.0
713,04343030,43.0,1,15.0,15.032587049665079,9.171096345514952,18.046410574746247,20.101066897347078,24.568234505862417,16.014285714285716,04343030,43.0,1.0,427.0,410.0,253.0,115.0
714,04343031,43.0,1,13.384615384615385,7.002506696128082,9.171096345514952,19.83076923076923,21.130769230769236,24.115384615384617,21.780282519128885,04343031,43.0,0.0,0.0,0.0,0.0,0.0
715,04343032,43.0,1,9.0,6.0,9.17109634551495,17.5,18.6,23.7,21.780282519128885,04343032,43.0,0.0,0.0,0.0,0.0,0.0
716,04343033,43.0,1,15.615384615384615,5.461538461538462,9.171096345514952,18.884615384615387,21.77692307692308,27.3923076923077,21.780282519128885,04343033,43.0,0.0,0.0,0.0,0.0,0.0
717,04343034,43.0,1,11.384615384615385,8.007520088384249,9.171096345514952,18.161538461538463,20.400000000000002,26.707692307692305,21.780282519128885,04343034,43.0,0.0,0.0,0.0,0.0,0.0
718,04343036,43.0,1,13.692307692307692,5.31019900382039,9.171096345514952,18.869230769230768,20.684615384615384,24.77692307692308,21.780282519128885,04343036,43.0,0.0,0.0,0.0,0.0,0.0
719,04343037,43.0,1,7.461538461538462,4.002506696128083,9.171096345514952,17.546153846153846,19.699999999999996,23.815384615384612,21.780282519128885,04343037,43.0,0.0,0.0,0.0,0.0,0.0
720,04343038,43.0,1,11.461538461538462,4.615384615384615,9.171096345514952,19.023076923076925,20.807692307692307,25.799999999999997,21.780282519128885,04343038,43.0,0.0,0.0,0.0,0.0,0.0
721,04343039,43.0,1,6.0,6.0,9.17109634551495,17.0,20.4,23.6,21.780282519128885,04343039,43.0,0.0,0.0,0.0,0.0,0.0
722,04343043,43.0,1,8.0,5.076923076923077,9.171096345514952,18.815384615384616,21.16923076923077,24.699999999999996,21.780282519128885,04343043,43.0,0.0,0.0,0.0,0.0,0.0
723,04343044,43.0,1,7.076923076923077,5.0,9.171096345514952,18.638461538461538,20.0,24.046153846153842,21.780282519128885,04343044,43.0,0.0,0.0,0.0,0.0,0.0
724,04343045,43.0,1,9.384615384615385,4.384615384615385,9.171096345514952,18.815384615384616,20.97692307692308,25.76153846153846,21.780282519128885,04343045,43.0,0.0,0.0,0.0,0.0,0.0
725,04343046,43.0,1,9.846153846153847,6.548488322973869,9.171096345514952,19.507692307692306,21.115384615384617,27.646153846153847,21.780282519128885,04343046,43.0,0.0,0.0,0.0,0.0,0.0
726,04343047,43.0,1,17.615384615384617,9.384615384615385,9.171096345514952,18.99230769230769,21.01538461538462,26.907692307692308,21.780282519128885,04343047,43.0,0.0,0.0,0.0,0.0,0.0
727,04343048,43.0,1,20.153846153846153,3.8461538461538463,9.171096345514952,19.253846153846155,22.292307692307688,27.915384615384614,21.780282519128885,04343048,43.0,0.0,0.0,0.0,0.0,0.0
728,04343049,43.0,1,13.076923076923077,4.538461538461538,9.171096345514952,19.23846153846154,21.646153846153844,27.415384615384614,21.780282519128885,04343049,43.0,0.0,0.0,0.0,0.0,0.0
729,04343050,43.0,1,12.923076923076923,5.617891311512698,9.171096345514952,19.62307692307692,21.792307692307695,27.96153846153846,21.780282519128885,04343050,43.0,0.0,0.0,0.0,0.0,0.0
730,04343051,43.0,1,7.538461538461538,6.23828931915348,9.171096345514952,19.046153846153842,21.200000000000003,25.923076923076923,21.780282519128885,04343051,43.0,0.0,0.0,0.0,0.0,0.0
731,04343053,43.0,1,16.23076923076923,9.76923076923077,9.171096345514952,20.092307692307696,21.030769230769234,25.646153846153844,21.780282519128885,04343053,43.0,0.0,0.0,0.0,0.0,0.0
732,04343054,43.0,1,9.923076923076923,4.464045157666544,9.171096345514952,18.70769230769231,21.307692307692307,26.25384615384615,21.780282519128885,04343054,43.0,0.0,0.0,0.0,0.0,0.0
733,04343055,43.0,1,17.384615384615383,5.384615384615385,9.171096345514952,19.123076923076926,21.176923076923078,26.807692307692303,21.780282519128885,04343055,43.0,0.0,0.0,0.0,0.0,0.0
734,04343056,43.0,1,10.461538461538462,7.846153846153846,9.171096345514952,18.6,20.97692307692308,26.27692307692308,21.780282519128885,04343056,43.0,0.0,0.0,0.0,0.0,0.0
735,04343057,43.0,1,10.692307692307692,6.464045157666543,9.171096345514952,19.77692307692308,21.56153846153846,26.346153846153843,21.780282519128885,04343057,43.0,0.0,0.0,0.0,0.0,0.0
736,04343058,43.0,1,10.615384615384615,4.923076923076923,9.171096345514952,17.96923076923077,20.11538461538462,24.4,21.780282519128885,04343058,43.0,0.0,0.0,0.0,0.0,0.0
737,04343066,43.0,1,10.0,5.0,9.17109634551495,13.7,15.5,27.0,21.780282519128885,04343066,43.0,0.0,0.0,0.0,0.0,0.0
738,04343069,43.0,1,19.46153846153846,7.3076923076923075,9.171096345514952,19.26923076923077,21.476923076923075,25.77692307692308,21.780282519128885,04343069,43.0,0.0,0.0,0.0,0.0,0.0
739,04343070,43.0,1,9.538461538461538,4.538461538461538,9.171096345514952,17.384615384615383,20.87692307692308,24.730769230769226,21.780282519128885,04343070,43.0,0.0,0.0,0.0,0.0,0.0
740,04343071,43.0,1,20.76923076923077,7.540968234589621,9.171096345514952,18.923076923076923,22.415384615384614,26.361538461538466,21.780282519128885,04343071,43.0,0.0,0.0,0.0,0.0,0.0
741,04343072,43.0,1,14.76923076923077,6.156352849974236,9.171096345514952,19.276923076923076,21.553846153846152,27.96153846153846,21.780282519128885,04343072,43.0,0.0,0.0,0.0,0.0,0.0
742,04343073,43.0,1,12.846153846153847,4.3076923076923075,9.171096345514952,19.015384615384615,21.43846153846154,25.653846153846157,21.780282519128885,04343073,43.0,0.0,0.0,0.0,0.0,0.0
743,04343074,43.0,1,16.23076923076923,9.002506696128084,9.171096345514952,19.061538461538458,21.823076923076922,27.938461538461542,21.780282519128885,04343074,43.0,0.0,0.0,0.0,0.0,0.0
744,04343076,43.0,1,234.3846153846154,19.846153846153847,4.153846153846154,18.04641057474624,20.101066897347074,24.568234505862414,24.884615384615383,04343076,43.0,1.0,16038.0,17399.0,18956.0,17226.0
745,04343078,43.0,1,39.69230769230769,16.0,7.914004600051114,18.04641057474624,20.101066897347074,26.56153846153846,26.26923076923077,04343078,43.0,4596.0,0.0,0.0,0.0,0.0
746,04343080,43.0,1,210.92307692307693,8.153846153846153,2.769230769230769,18.04641057474624,20.101066897347074,24.568234505862414,25.96153846153846,04343080,43.0,0.0,16757.0,17561.0,15950.0,14708.0
747,04343081,43.0,1,40.07692307692308,11.538461538461538,2.1538461538461537,18.04641057474624,20.101066897347074,28.961538461538467,28.369230769230775,04343081,43.0,4689.0,0.0,0.0,0.0,0.0
748,04343082,43.0,1,40.92307692307692,13.076923076923077,2.8593151035011504,18.04641057474624,20.101066897347074,26.007692307692306,26.184615384615384,04343082,43.0,4183.0,11.0,0.0,0.0,0.0
749,04343084,43.0,1,43.23076923076923,19.076923076923077,5.002044467160747,18.04641057474624,20.101066897347074,26.523076923076925,26.053846153846152,04343084,43.0,4783.0,0.0,0.0,0.0,0.0
750,04343086,43.0,1,96.76923076923077,21.307692307692307,2.3846153846153846,18.04641057474624,20.101066897347074,29.423076923076923,28.52307692307692,04343086,43.0,13350.0,0.0,0.0,0.0,0.0
751,04343088,43.0,1,220.6153846153846,21.0,3.8593151035011504,18.04641057474624,20.101066897347074,24.568234505862414,24.599999999999998,04343088,43.0,0.0,14429.0,16577.0,16799.0,16995.0
752,04343090,43.0,1,56.92307692307692,25.0,8.221696907743421,18.04641057474624,20.101066897347074,26.43846153846153,25.73076923076923,04343090,43.0,6228.0,13.0,0.0,0.0,0.0
753,04343091,43.0,1,99.0,43.76923076923077,2.0,18.04641057474624,20.101066897347074,27.03846153846154,28.015384615384615,04343091,43.0,11246.0,0.0,0.0,0.0,0.0
754,04343093,43.0,1,51.38461538461539,16.54096823458962,2.5516227958088424,18.04641057474624,20.101066897347074,27.846153846153843,27.10769230769231,04343093,43.0,6145.0,0.0,0.0,0.0,0.0
755,04343102,43.0,1,68.76923076923077,28.384615384615383,2.230769230769231,18.04641057474624,20.101066897347074,26.030769230769234,26.515384615384612,04343102,43.0,7994.0,0.0,0.0,0.0,0.0
756,04343108,43.0,1,76.46153846153847,22.923076923076923,4.026322514694608,18.04641057474624,20.101066897347074,29.24615384615385,27.95384615384615,04343108,43.0,8435.0,0.0,0.0,0.0,0.0
757,04343110,43.0,1,37.6,10.2,7.53687707641196,18.046410574746247,20.101066897347078,28.3,28.540000000000003,04343110,43.0,1289.0,0.0,0.0,0.0,0.0
758,04343113,43.0,1,58.15384615384615,13.923076923076923,3.243930488116535,18.04641057474624,20.324061751397302,29.17692307692308,29.853846153846153,04343113,43.0,8040.0,0.0,0.0,0.0,0.0
759,04343114,43.0,1,93.6923076923077,18.153846153846153,3.6285458727319195,18.04641057474624,20.101066897347074,29.146153846153847,28.300000000000004,04343114,43.0,11245.0,0.0,0.0,0.0,0.0
760,04343125,43.0,1,206.84615384615384,17.002506696128084,4.6923076923076925,18.04641057474624,20.101066897347074,24.568234505862414,25.461538461538467,04343125,43.0,0.0,13827.0,15628.0,17008.0,15981.0
761,04343127,43.0,1,217.0,26.76923076923077,4.615384615384615,18.04641057474624,20.101066897347074,24.568234505862414,27.207692307692305,04343127,43.0,0.0,18156.0,19427.0,17930.0,15590.0
762,04343130,43.0,1,247.46153846153845,20.69732108456386,4.461538461538462,18.04641057474624,20.101066897347074,24.568234505862414,26.33076923076923,04343130,43.0,0.0,19559.0,19768.0,18886.0,19544.0
763,04343132,43.0,1,229.76923076923077,32.84615384615385,2.7823920265780733,18.04641057474624,20.101066897347074,24.568234505862414,25.684615384615384,04343132,43.0,3.0,20154.0,17955.0,17218.0,15974.0
764,04343136,43.0,1,254.76923076923077,32.76923076923077,4.615384615384615,18.04641057474624,20.101066897347074,24.568234505862414,25.53846153846154,04343136,43.0,0.0,17773.0,19788.0,20444.0,19960.0
765,04444001,44.0,1,12.384615384615385,9.538461538461538,8.542550472783033,18.884615384615383,22.253846153846155,27.730769230769234,21.780282519128885,04444001,44.0,0.0,0.0,0.0,0.0,0.0
766,04444003,44.0,1,19.076923076923077,13.384615384615385,9.171096345514952,19.807692307692307,21.807692307692307,26.63076923076923,21.780282519128885,04444003,44.0,0.0,0.0,0.0,0.0,0.0
767,04444005,44.0,1,15.923076923076923,12.461538461538462,9.171096345514952,16.73076923076923,20.784615384615385,26.369230769230775,21.780282519128885,04444005,44.0,0.0,0.0,0.0,0.0,0.0
768,04444008,44.0,1,17.923076923076923,8.76923076923077,8.542550472783033,19.330769230769228,19.815384615384612,26.930769230769236,21.780282519128885,04444008,44.0,0.0,0.0,0.0,0.0,0.0
769,04444009,44.0,1,10.076923076923077,9.076923076923077,9.171096345514952,17.284615384615385,20.77692307692308,25.400000000000002,21.780282519128885,04444009,44.0,0.0,0.0,0.0,0.0,0.0
770,04444011,44.0,1,17.076923076923077,10.384615384615385,9.171096345514952,20.253846153846155,22.338461538461537,27.976923076923075,21.780282519128885,04444011,44.0,0.0,0.0,0.0,0.0,0.0
771,04444012,44.0,1,185.07692307692307,40.69481438843577,13.76923076923077,18.04641057474624,20.101066897347074,24.568234505862414,25.576923076923077,04444012,44.0,10691.0,9633.0,10423.0,11869.0,10195.0
772,04444013,44.0,1,7.846153846153846,7.615384615384615,9.171096345514952,15.807692307692308,19.46153846153846,22.907692307692308,21.780282519128885,04444013,44.0,0.0,0.0,0.0,0.0,0.0
773,04444014,44.0,1,15.615384615384615,10.846153846153847,8.542550472783033,18.784615384615385,21.399999999999995,27.83076923076923,21.780282519128885,04444014,44.0,0.0,0.0,0.0,0.0,0.0
774,04444016,44.0,1,12.0,7.230769230769231,9.171096345514952,18.215384615384615,20.646153846153844,27.315384615384616,21.780282519128885,04444016,44.0,0.0,0.0,0.0,0.0,0.0
775,04444017,44.0,1,13.153846153846153,8.615384615384615,9.171096345514952,17.946153846153848,20.638461538461538,26.638461538461538,21.780282519128885,04444017,44.0,0.0,0.0,0.0,0.0,0.0
776,04444019,44.0,1,10.923076923076923,9.153846153846153,9.171096345514952,18.676923076923078,21.476923076923075,26.192307692307693,21.780282519128885,04444019,44.0,0.0,0.0,0.0,0.0,0.0
777,04444020,44.0,1,126.75,30.258146762416267,13.292774086378738,18.046410574746247,20.101066897347078,25.17617587939681,24.525000000000002,04444020,44.0,4570.0,4743.0,3033.0,0.0,0.0
778,04444021,44.0,1,20.076923076923077,11.076923076923077,9.171096345514952,18.730769230769226,21.75384615384616,27.230769230769234,21.780282519128885,04444021,44.0,0.0,0.0,0.0,0.0,0.0
779,04444022,44.0,1,407.0,73.77173746535885,23.923076923076923,18.04641057474624,20.101066897347074,24.568234505862414,25.476923076923075,04444022,44.0,30220.0,23117.0,24002.0,24512.0,21576.0
780,04444023,44.0,1,15.076923076923077,10.384615384615385,9.171096345514952,18.99230769230769,21.792307692307688,27.192307692307697,21.780282519128885,04444023,44.0,0.0,0.0,0.0,0.0,0.0
781,04444024,44.0,1,20.0,8.384615384615385,9.171096345514952,20.199999999999996,21.823076923076922,26.530769230769234,21.780282519128885,04444024,44.0,0.0,0.0,0.0,0.0,0.0
782,04444025,44.0,1,452.0,45.07942977305116,27.53846153846154,18.04641057474624,20.101066897347074,24.568234505862414,25.330769230769228,04444025,44.0,33620.0,26115.0,26774.0,25240.0,23901.0
783,04444026,44.0,1,270.3076923076923,64.2332759268973,22.307692307692307,18.04641057474624,20.101066897347074,24.568234505862414,24.592307692307692,04444026,44.0,15698.0,15263.0,16103.0,17007.0,13235.0
784,04444027,44.0,1,20.76923076923077,7.0,9.171096345514952,19.307692307692307,20.87692307692308,26.438461538461542,21.780282519128885,04444027,44.0,0.0,0.0,0.0,0.0,0.0
785,04444029,44.0,1,22.153846153846153,9.925583619205005,9.171096345514952,20.815384615384616,21.961538461538467,27.16923076923077,21.780282519128885,04444029,44.0,0.0,0.0,0.0,0.0,0.0
786,04444031,44.0,1,12.384615384615385,6.384615384615385,9.171096345514952,18.107692307692307,21.76923076923077,28.030769230769234,21.780282519128885,04444031,44.0,0.0,0.0,0.0,0.0,0.0
787,04444032,44.0,1,17.76923076923077,8.307692307692308,8.542550472783033,18.469230769230766,20.207692307692305,25.38461538461539,21.780282519128885,04444032,44.0,0.0,0.0,0.0,0.0,0.0
788,04444034,44.0,1,19.846153846153847,10.23076923076923,7.914004600051114,20.299999999999997,20.830769230769228,25.76153846153846,21.780282519128885,04444034,44.0,0.0,0.0,0.0,0.0,0.0
789,04444035,44.0,1,9.5,8.25,9.17109634551495,18.375,22.3,27.475,21.780282519128885,04444035,44.0,0.0,0.0,0.0,0.0,0.0
790,04444036,44.0,1,383.53846153846155,102.69481438843579,34.78239202657807,18.04641057474624,20.101066897347074,24.568234505862414,24.03076923076923,04444036,44.0,23336.0,18613.0,20523.0,24417.0,20450.0
791,04444037,44.0,1,14.923076923076923,9.307692307692308,8.542550472783033,17.615384615384617,21.507692307692306,26.93846153846154,21.780282519128885,04444037,44.0,0.0,0.0,0.0,0.0,0.0
792,04444040,44.0,1,4.8,2.4,9.17109634551495,17.7,18.06,24.568234505862414,21.780282519128885,04444040,44.0,0.0,0.0,0.0,0.0,0.0
793,04444041,44.0,1,13.461538461538462,8.923076923076923,9.171096345514952,18.853846153846153,20.984615384615385,27.523076923076925,21.780282519128885,04444041,44.0,0.0,0.0,0.0,0.0,0.0
794,04444043,44.0,1,13.076923076923077,8.005013392256167,8.542550472783033,18.923076923076923,21.484615384615385,25.51538461538462,21.780282519128885,04444043,44.0,0.0,0.0,0.0,0.0,0.0
795,04444044,44.0,1,6.5,4.0,9.17109634551495,14.75,20.25,26.675,21.780282519128885,04444044,44.0,0.0,0.0,0.0,0.0,0.0
796,04444046,44.0,1,8.076923076923077,7.615384615384615,9.171096345514952,16.323076923076922,19.630769230769232,23.384615384615383,21.780282519128885,04444046,44.0,0.0,0.0,0.0,0.0,0.0
797,04444047,44.0,1,230.46153846153845,42.23327592689731,25.53846153846154,18.04641057474624,20.101066897347074,24.678370313103763,24.123076923076926,04444047,44.0,13092.0,13530.0,13336.0,14520.0,12258.0
798,04444048,44.0,1,23.384615384615383,12.923076923076923,8.542550472783033,18.946153846153848,22.03076923076923,26.761538461538464,21.780282519128885,04444048,44.0,0.0,0.0,0.0,0.0,0.0
799,04444049,44.0,1,14.0,9.153846153846153,8.542550472783033,19.023076923076925,21.89230769230769,27.823076923076922,21.780282519128885,04444049,44.0,0.0,0.0,0.0,0.0,0.0
800,04545010,45.0,1,373.84615384615387,34.15635284997423,10.795553283925377,18.04641057474624,20.101066897347074,24.568234505862414,24.969230769230766,04545010,45.0,22780.0,20452.0,23020.0,23634.0,19645.0
801,04545015,45.0,1,430.53846153846155,77.6178913115127,13.307692307692308,18.04641057474624,20.101066897347074,24.568234505862414,24.638461538461538,04545015,45.0,19728.0,22495.0,27924.0,32575.0,25849.0
802,04545019,45.0,1,13.615384615384615,9.312705699948474,9.171096345514952,18.407692307692308,20.992307692307694,24.84615384615385,21.780282519128885,04545019,45.0,0.0,0.0,0.0,0.0,0.0
803,04545020,45.0,1,14.0,7.697321084563858,9.171096345514952,16.823076923076922,19.94615384615384,26.184615384615388,21.780282519128885,04545020,45.0,0.0,0.0,0.0,0.0,0.0
804,04545025,45.0,1,9.076923076923077,8.553501715230036,9.171096345514952,19.923076923076923,22.23076923076923,23.579728385517292,21.780282519128885,04545025,45.0,0.0,0.0,0.0,0.0,0.0
805,04545030,45.0,1,10.615384615384615,4.312705699948473,9.171096345514952,17.884615384615383,20.89230769230769,26.461538461538456,21.780282519128885,04545030,45.0,0.0,0.0,0.0,0.0,0.0
806,04545035,45.0,1,3.6923076923076925,7.861194022922343,9.171096345514952,16.415384615384617,16.923076923076923,23.83221646694992,21.780282519128885,04545035,45.0,0.0,0.0,0.0,0.0,0.0
807,04545040,45.0,1,3.4615384615384617,3.9280903153330886,9.171096345514952,14.76923076923077,18.43846153846154,20.531492848859575,21.780282519128885,04545040,45.0,0.0,0.0,0.0,0.0,0.0
808,04545045,45.0,1,10.076923076923077,6.697321084563858,9.171096345514952,16.53846153846154,20.923076923076923,27.584615384615386,21.780282519128885,04545045,45.0,0.0,0.0,0.0,0.0,0.0
809,04545055,45.0,1,10.384615384615385,8.312705699948474,9.171096345514952,18.26153846153846,19.546153846153846,25.830769230769235,21.780282519128885,04545055,45.0,0.0,0.0,0.0,0.0,0.0
810,04545060,45.0,1,15.692307692307692,10.081936469179242,9.171096345514952,19.1,21.46923076923077,27.323076923076925,21.780282519128885,04545060,45.0,0.0,0.0,0.0,0.0,0.0
811,04545062,45.0,1,2.769230769230769,15.032587049665075,9.171096345514952,14.692307692307692,17.5,24.568234505862414,21.780282519128885,04545062,45.0,0.0,0.0,0.0,0.0,0.0
812,04545065,45.0,1,17.923076923076923,6.163872938358485,9.171096345514952,21.076923076923077,22.53846153846154,24.976923076923075,21.780282519128885,04545065,45.0,0.0,0.0,0.0,0.0,0.0
813,04545070,45.0,1,16.0,8.543474930717704,9.171096345514952,19.615384615384617,23.030769230769234,29.030769230769234,21.780282519128885,04545070,45.0,0.0,0.0,0.0,0.0,0.0
814,04545075,45.0,1,15.076923076923077,7.38962877687155,9.171096345514952,18.746153846153845,21.346153846153847,26.407692307692304,21.780282519128885,04545075,45.0,0.0,0.0,0.0,0.0,0.0
815,04545080,45.0,1,13.307692307692308,9.85116723841001,9.171096345514952,17.646153846153847,22.146153846153844,27.230769230769234,21.780282519128885,04545080,45.0,0.0,0.0,0.0,0.0,0.0
816,04545081,45.0,1,262.61538461538464,69.38712208074347,7.257091745463839,18.04641057474624,20.101066897347074,24.568234505862414,25.26923076923077,04545081,45.0,14057.0,14890.0,17069.0,18254.0,14436.0
817,04646001,46.0,1,13.076923076923077,8.076923076923077,8.542550472783033,18.946153846153848,21.4,26.96153846153846,21.780282519128885,04646001,46.0,0.0,0.0,0.0,0.0,0.0
818,04646003,46.0,1,5.25,4.5,9.17109634551495,11.5,17.925,22.475,21.780282519128885,04646003,46.0,0.0,0.0,0.0,0.0,0.0
819,04646007,46.0,1,4.538461538461538,5.002506696128082,9.171096345514952,16.615384615384617,20.099999999999998,23.72307692307692,21.780282519128885,04646007,46.0,0.0,0.0,0.0,0.0,0.0
820,04646008,46.0,1,145.30769230769232,26.692307692307693,3.013161257347304,18.04641057474624,20.101066897347074,24.778370313103764,24.23846153846154,04646008,46.0,10938.0,10926.0,7527.0,6222.0,4340.0
821,04646009,46.0,1,11.0,8.076923076923077,9.171096345514952,17.099999999999998,20.984615384615385,26.26923076923077,21.780282519128885,04646009,46.0,0.0,0.0,0.0,0.0,0.0
822,04646011,46.0,1,5.615384615384615,5.540968234589621,9.171096345514952,17.96153846153846,18.83076923076923,22.299999999999997,21.780282519128885,04646011,46.0,0.0,0.0,0.0,0.0,0.0
823,04646012,46.0,1,63.69230769230769,20.076923076923077,6.105290058778432,18.04641057474624,20.101066897347074,17.200000000000003,16.169230769230772,04646012,46.0,1934.0,2161.0,2141.0,1790.0,1534.0
824,04646013,46.0,1,8.923076923076923,7.076923076923077,8.542550472783033,17.16923076923077,20.599999999999998,25.61538461538462,21.780282519128885,04646013,46.0,0.0,0.0,0.0,0.0,0.0
825,04646015,46.0,1,5.076923076923077,4.538461538461538,9.171096345514952,16.846153846153847,19.56923076923077,23.176923076923078,21.780282519128885,04646015,46.0,0.0,0.0,0.0,0.0,0.0
826,04646016,46.0,1,9.76923076923077,9.0,8.542550472783033,17.93846153846154,20.407692307692308,25.26153846153846,21.780282519128885,04646016,46.0,0.0,0.0,0.0,0.0,0.0
827,04646017,46.0,1,152.92307692307693,43.23076923076923,4.474699718885765,18.04641057474624,20.101066897347074,24.568234505862414,23.33846153846154,04646017,46.0,11009.0,10739.0,7728.0,5601.0,4893.0
828,04646018,46.0,1,10.0,8.307692307692308,9.171096345514952,17.661538461538463,21.03846153846154,24.961538461538456,21.780282519128885,04646018,46.0,0.0,0.0,0.0,0.0,0.0
829,04646022,46.0,1,9.307692307692308,8.615384615384615,9.171096345514952,17.915384615384617,20.115384615384617,22.90769230769231,21.780282519128885,04646022,46.0,0.0,0.0,0.0,0.0,0.0
830,04747001,47.0,1,9.307692307692308,8.923076923076923,8.542550472783033,16.123076923076926,20.315384615384612,25.076923076923073,21.780282519128885,04747001,47.0,0.0,0.0,0.0,0.0,0.0
831,04747004,47.0,1,4.0,15.032587049665077,9.17109634551495,18.046410574746247,20.101066897347078,24.568234505862414,18.5,04747004,47.0,4.0,17.0,8.0,13.0,24.0
832,04747010,47.0,1,10.384615384615385,9.923076923076923,8.542550472783033,20.253846153846155,21.938461538461542,27.684615384615384,21.780282519128885,04747010,47.0,0.0,0.0,0.0,0.0,0.0
833,04747011,47.0,1,13.857142857142858,11.0,9.171096345514952,18.785714285714285,21.699999999999996,28.342857142857138,21.780282519128885,04747011,47.0,0.0,0.0,0.0,0.0,0.0
